UWID,DateTime,Depth,temp,wqx.id,nhd_id
ME,2009-09-13,0.5,23.052,,nhd_13293262
ME,2009-09-13,1,22.811,,nhd_13293262
ME,2009-09-13,1.5,22.73,,nhd_13293262
ME,2009-09-13,2,22.605,,nhd_13293262
ME,2009-09-13,3,21.752,,nhd_13293262
ME,2009-09-13,4,20.988,,nhd_13293262
ME,2009-09-13,5,21.29,,nhd_13293262
ME,2009-09-13,6,20.867,,nhd_13293262
ME,2009-09-13,7,20.313,,nhd_13293262
ME,2009-09-13,8,20.185,,nhd_13293262
ME,2009-09-13,9,20.025,,nhd_13293262
ME,2009-09-13,10,20.021,,nhd_13293262
ME,2009-09-13,11,19.216,,nhd_13293262
ME,2009-09-13,12,17.643,,nhd_13293262
ME,2009-09-13,13,15.656,,nhd_13293262
ME,2009-09-13,14,14.37,,nhd_13293262
ME,2009-09-13,15,13.86,,nhd_13293262
ME,2009-09-13,16,13.421,,nhd_13293262
ME,2009-09-13,17,13.025,,nhd_13293262
ME,2009-09-13,18,12.846,,nhd_13293262
ME,2009-09-13,19,12.547,,nhd_13293262
ME,2009-09-13,20,12.228,,nhd_13293262
ME,2009-09-14,0,23.609,,nhd_13293262
ME,2009-09-14,0.5,23.042,,nhd_13293262
ME,2009-09-14,1,22.891,,nhd_13293262
ME,2009-09-14,1.5,22.903,,nhd_13293262
ME,2009-09-14,2,22.866,,nhd_13293262
ME,2009-09-14,3,22.093,,nhd_13293262
ME,2009-09-14,4,21.122,,nhd_13293262
ME,2009-09-14,5,21.201,,nhd_13293262
ME,2009-09-14,6,20.73,,nhd_13293262
ME,2009-09-14,7,20.173,,nhd_13293262
ME,2009-09-14,8,20.116,,nhd_13293262
ME,2009-09-14,9,19.947,,nhd_13293262
ME,2009-09-14,10,19.897,,nhd_13293262
ME,2009-09-14,11,19.011,,nhd_13293262
ME,2009-09-14,12,17.651,,nhd_13293262
ME,2009-09-14,13,15.965,,nhd_13293262
ME,2009-09-14,14,14.829,,nhd_13293262
ME,2009-09-14,15,14.104,,nhd_13293262
ME,2009-09-14,16,13.556,,nhd_13293262
ME,2009-09-14,17,13.05,,nhd_13293262
ME,2009-09-14,18,12.854,,nhd_13293262
ME,2009-09-14,19,12.555,,nhd_13293262
ME,2009-09-14,20,12.217,,nhd_13293262
ME,2009-09-15,0,23.57,,nhd_13293262
ME,2009-09-15,0.5,23.378,,nhd_13293262
ME,2009-09-15,1,23.272,,nhd_13293262
ME,2009-09-15,1.5,23.298,,nhd_13293262
ME,2009-09-15,2,23.229,,nhd_13293262
ME,2009-09-15,3,22.297,,nhd_13293262
ME,2009-09-15,4,20.729,,nhd_13293262
ME,2009-09-15,5,20.872,,nhd_13293262
ME,2009-09-15,6,20.43,,nhd_13293262
ME,2009-09-15,7,20.052,,nhd_13293262
ME,2009-09-15,8,20.072,,nhd_13293262
ME,2009-09-15,9,19.931,,nhd_13293262
ME,2009-09-15,10,19.826,,nhd_13293262
ME,2009-09-15,11,18.952,,nhd_13293262
ME,2009-09-15,12,18,,nhd_13293262
ME,2009-09-15,13,15.911,,nhd_13293262
ME,2009-09-15,14,14.585,,nhd_13293262
ME,2009-09-15,15,13.864,,nhd_13293262
ME,2009-09-15,16,13.409,,nhd_13293262
ME,2009-09-15,17,12.951,,nhd_13293262
ME,2009-09-15,18,12.758,,nhd_13293262
ME,2009-09-15,19,12.452,,nhd_13293262
ME,2009-09-15,20,12.146,,nhd_13293262
ME,2009-09-16,0,21.97,,nhd_13293262
ME,2009-09-16,0.5,21.86,,nhd_13293262
ME,2009-09-16,1,21.836,,nhd_13293262
ME,2009-09-16,1.5,21.932,,nhd_13293262
ME,2009-09-16,2,21.797,,nhd_13293262
ME,2009-09-16,3,21.387,,nhd_13293262
ME,2009-09-16,4,20.798,,nhd_13293262
ME,2009-09-16,5,20.957,,nhd_13293262
ME,2009-09-16,6,20.589,,nhd_13293262
ME,2009-09-16,7,20.105,,nhd_13293262
ME,2009-09-16,8,20.053,,nhd_13293262
ME,2009-09-16,9,19.869,,nhd_13293262
ME,2009-09-16,10,19.825,,nhd_13293262
ME,2009-09-16,11,19.266,,nhd_13293262
ME,2009-09-16,12,18.401,,nhd_13293262
ME,2009-09-16,13,16.002,,nhd_13293262
ME,2009-09-16,14,14.585,,nhd_13293262
ME,2009-09-16,15,13.847,,nhd_13293262
ME,2009-09-16,16,13.421,,nhd_13293262
ME,2009-09-16,17,13.004,,nhd_13293262
ME,2009-09-16,18,12.809,,nhd_13293262
ME,2009-09-16,19,12.491,,nhd_13293262
ME,2009-09-16,20,12.172,,nhd_13293262
ME,2009-09-17,0,22.042,,nhd_13293262
ME,2009-09-17,0.5,21.558,,nhd_13293262
ME,2009-09-17,1,21.226,,nhd_13293262
ME,2009-09-17,1.5,21.244,,nhd_13293262
ME,2009-09-17,2,21.242,,nhd_13293262
ME,2009-09-17,3,20.963,,nhd_13293262
ME,2009-09-17,4,20.621,,nhd_13293262
ME,2009-09-17,5,21.11,,nhd_13293262
ME,2009-09-17,6,20.957,,nhd_13293262
ME,2009-09-17,7,20.613,,nhd_13293262
ME,2009-09-17,8,20.42,,nhd_13293262
ME,2009-09-17,9,20.093,,nhd_13293262
ME,2009-09-17,10,19.889,,nhd_13293262
ME,2009-09-17,11,19.362,,nhd_13293262
ME,2009-09-17,12,18.292,,nhd_13293262
ME,2009-09-17,13,16.207,,nhd_13293262
ME,2009-09-17,14,14.65,,nhd_13293262
ME,2009-09-17,15,13.935,,nhd_13293262
ME,2009-09-17,16,13.459,,nhd_13293262
ME,2009-09-17,17,13.086,,nhd_13293262
ME,2009-09-17,18,12.885,,nhd_13293262
ME,2009-09-17,19,12.523,,nhd_13293262
ME,2009-09-17,20,12.213,,nhd_13293262
ME,2009-09-18,0,22.068,,nhd_13293262
ME,2009-09-18,0.5,21.819,,nhd_13293262
ME,2009-09-18,1,21.654,,nhd_13293262
ME,2009-09-18,1.5,21.719,,nhd_13293262
ME,2009-09-18,2,21.725,,nhd_13293262
ME,2009-09-18,3,21.487,,nhd_13293262
ME,2009-09-18,4,21.183,,nhd_13293262
ME,2009-09-18,5,21.636,,nhd_13293262
ME,2009-09-18,6,21.077,,nhd_13293262
ME,2009-09-18,7,20.438,,nhd_13293262
ME,2009-09-18,8,20.245,,nhd_13293262
ME,2009-09-18,9,19.999,,nhd_13293262
ME,2009-09-18,10,19.99,,nhd_13293262
ME,2009-09-18,11,19.099,,nhd_13293262
ME,2009-09-18,12,17.53,,nhd_13293262
ME,2009-09-18,13,15.491,,nhd_13293262
ME,2009-09-18,14,14.418,,nhd_13293262
ME,2009-09-18,15,13.833,,nhd_13293262
ME,2009-09-18,16,13.411,,nhd_13293262
ME,2009-09-18,17,13.05,,nhd_13293262
ME,2009-09-18,18,12.905,,nhd_13293262
ME,2009-09-18,19,12.522,,nhd_13293262
ME,2009-09-18,20,12.216,,nhd_13293262
ME,2009-09-19,0,21.37,,nhd_13293262
ME,2009-09-19,0.5,21.246,,nhd_13293262
ME,2009-09-19,1,21.171,,nhd_13293262
ME,2009-09-19,1.5,21.241,,nhd_13293262
ME,2009-09-19,2,21.237,,nhd_13293262
ME,2009-09-19,3,21.027,,nhd_13293262
ME,2009-09-19,4,20.714,,nhd_13293262
ME,2009-09-19,5,21.037,,nhd_13293262
ME,2009-09-19,6,20.528,,nhd_13293262
ME,2009-09-19,7,20.081,,nhd_13293262
ME,2009-09-19,8,20.046,,nhd_13293262
ME,2009-09-19,9,19.838,,nhd_13293262
ME,2009-09-19,10,19.598,,nhd_13293262
ME,2009-09-19,11,18.915,,nhd_13293262
ME,2009-09-19,12,18.123,,nhd_13293262
ME,2009-09-19,13,16.865,,nhd_13293262
ME,2009-09-19,14,15.813,,nhd_13293262
ME,2009-09-19,15,14.526,,nhd_13293262
ME,2009-09-19,16,13.704,,nhd_13293262
ME,2009-09-19,17,13.292,,nhd_13293262
ME,2009-09-19,18,13.057,,nhd_13293262
ME,2009-09-19,19,12.645,,nhd_13293262
ME,2009-09-19,20,12.324,,nhd_13293262
ME,2009-09-20,0,20.993,,nhd_13293262
ME,2009-09-20,0.5,20.884,,nhd_13293262
ME,2009-09-20,1,20.841,,nhd_13293262
ME,2009-09-20,1.5,20.977,,nhd_13293262
ME,2009-09-20,2,21.035,,nhd_13293262
ME,2009-09-20,3,20.844,,nhd_13293262
ME,2009-09-20,4,20.573,,nhd_13293262
ME,2009-09-20,5,21.154,,nhd_13293262
ME,2009-09-20,6,21.033,,nhd_13293262
ME,2009-09-20,7,20.533,,nhd_13293262
ME,2009-09-20,8,20.122,,nhd_13293262
ME,2009-09-20,9,19.761,,nhd_13293262
ME,2009-09-20,10,19.712,,nhd_13293262
ME,2009-09-20,11,18.996,,nhd_13293262
ME,2009-09-20,12,17.898,,nhd_13293262
ME,2009-09-20,13,16.333,,nhd_13293262
ME,2009-09-20,14,14.887,,nhd_13293262
ME,2009-09-20,15,13.951,,nhd_13293262
ME,2009-09-20,16,13.456,,nhd_13293262
ME,2009-09-20,17,13.002,,nhd_13293262
ME,2009-09-20,18,12.839,,nhd_13293262
ME,2009-09-20,19,12.526,,nhd_13293262
ME,2009-09-20,20,12.243,,nhd_13293262
ME,2009-09-21,0,21.14,,nhd_13293262
ME,2009-09-21,0.5,21.006,,nhd_13293262
ME,2009-09-21,1,20.92,,nhd_13293262
ME,2009-09-21,1.5,21.018,,nhd_13293262
ME,2009-09-21,2,21.042,,nhd_13293262
ME,2009-09-21,3,20.78,,nhd_13293262
ME,2009-09-21,4,20.436,,nhd_13293262
ME,2009-09-21,5,20.999,,nhd_13293262
ME,2009-09-21,6,20.864,,nhd_13293262
ME,2009-09-21,7,20.405,,nhd_13293262
ME,2009-09-21,8,20.182,,nhd_13293262
ME,2009-09-21,9,19.791,,nhd_13293262
ME,2009-09-21,10,19.828,,nhd_13293262
ME,2009-09-21,11,19.196,,nhd_13293262
ME,2009-09-21,12,18.362,,nhd_13293262
ME,2009-09-21,13,16.509,,nhd_13293262
ME,2009-09-21,14,15.205,,nhd_13293262
ME,2009-09-21,15,14.31,,nhd_13293262
ME,2009-09-21,16,13.693,,nhd_13293262
ME,2009-09-21,17,13.227,,nhd_13293262
ME,2009-09-21,18,13.032,,nhd_13293262
ME,2009-09-21,19,12.689,,nhd_13293262
ME,2009-09-21,20,12.394,,nhd_13293262
ME,2009-09-22,0,20.75,,nhd_13293262
ME,2009-09-22,0.5,20.641,,nhd_13293262
ME,2009-09-22,1,20.61,,nhd_13293262
ME,2009-09-22,1.5,20.759,,nhd_13293262
ME,2009-09-22,2,20.827,,nhd_13293262
ME,2009-09-22,3,20.652,,nhd_13293262
ME,2009-09-22,4,20.375,,nhd_13293262
ME,2009-09-22,5,20.945,,nhd_13293262
ME,2009-09-22,6,20.779,,nhd_13293262
ME,2009-09-22,7,20.417,,nhd_13293262
ME,2009-09-22,8,20.206,,nhd_13293262
ME,2009-09-22,9,19.869,,nhd_13293262
ME,2009-09-22,10,19.415,,nhd_13293262
ME,2009-09-22,11,18.572,,nhd_13293262
ME,2009-09-22,12,17.609,,nhd_13293262
ME,2009-09-22,13,16.071,,nhd_13293262
ME,2009-09-22,14,15.052,,nhd_13293262
ME,2009-09-22,15,14.431,,nhd_13293262
ME,2009-09-22,16,13.866,,nhd_13293262
ME,2009-09-22,17,13.369,,nhd_13293262
ME,2009-09-22,18,13.106,,nhd_13293262
ME,2009-09-22,19,12.672,,nhd_13293262
ME,2009-09-22,20,12.375,,nhd_13293262
ME,2009-09-23,0,21.153,,nhd_13293262
ME,2009-09-23,0.5,20.897,,nhd_13293262
ME,2009-09-23,1,20.672,,nhd_13293262
ME,2009-09-23,1.5,20.718,,nhd_13293262
ME,2009-09-23,2,20.746,,nhd_13293262
ME,2009-09-23,3,20.528,,nhd_13293262
ME,2009-09-23,4,20.244,,nhd_13293262
ME,2009-09-23,5,20.832,,nhd_13293262
ME,2009-09-23,6,20.742,,nhd_13293262
ME,2009-09-23,7,20.481,,nhd_13293262
ME,2009-09-23,8,20.492,,nhd_13293262
ME,2009-09-23,9,20.159,,nhd_13293262
ME,2009-09-23,10,19.868,,nhd_13293262
ME,2009-09-23,11,19.019,,nhd_13293262
ME,2009-09-23,12,18.109,,nhd_13293262
ME,2009-09-23,13,16.682,,nhd_13293262
ME,2009-09-23,14,15.651,,nhd_13293262
ME,2009-09-23,15,14.58,,nhd_13293262
ME,2009-09-23,16,13.86,,nhd_13293262
ME,2009-09-23,17,13.323,,nhd_13293262
ME,2009-09-23,18,13.059,,nhd_13293262
ME,2009-09-23,19,12.683,,nhd_13293262
ME,2009-09-23,20,12.382,,nhd_13293262
ME,2009-09-24,0,21.071,,nhd_13293262
ME,2009-09-24,0.5,20.89,,nhd_13293262
ME,2009-09-24,1,20.789,,nhd_13293262
ME,2009-09-24,1.5,20.833,,nhd_13293262
ME,2009-09-24,2,20.839,,nhd_13293262
ME,2009-09-24,3,20.605,,nhd_13293262
ME,2009-09-24,4,20.303,,nhd_13293262
ME,2009-09-24,5,20.872,,nhd_13293262
ME,2009-09-24,6,20.772,,nhd_13293262
ME,2009-09-24,7,20.495,,nhd_13293262
ME,2009-09-24,8,20.467,,nhd_13293262
ME,2009-09-24,9,20.175,,nhd_13293262
ME,2009-09-24,10,19.72,,nhd_13293262
ME,2009-09-24,11,18.794,,nhd_13293262
ME,2009-09-24,12,17.775,,nhd_13293262
ME,2009-09-24,13,16.16,,nhd_13293262
ME,2009-09-24,14,15.111,,nhd_13293262
ME,2009-09-24,15,14.356,,nhd_13293262
ME,2009-09-24,16,13.756,,nhd_13293262
ME,2009-09-24,17,13.218,,nhd_13293262
ME,2009-09-24,18,13.022,,nhd_13293262
ME,2009-09-24,19,12.634,,nhd_13293262
ME,2009-09-24,20,12.271,,nhd_13293262
ME,2009-09-25,0,20.51,,nhd_13293262
ME,2009-09-25,0.5,20.397,,nhd_13293262
ME,2009-09-25,1,20.357,,nhd_13293262
ME,2009-09-25,1.5,20.523,,nhd_13293262
ME,2009-09-25,2,20.59,,nhd_13293262
ME,2009-09-25,3,20.426,,nhd_13293262
ME,2009-09-25,4,20.174,,nhd_13293262
ME,2009-09-25,5,20.765,,nhd_13293262
ME,2009-09-25,6,20.701,,nhd_13293262
ME,2009-09-25,7,20.444,,nhd_13293262
ME,2009-09-25,8,20.323,,nhd_13293262
ME,2009-09-25,9,19.788,,nhd_13293262
ME,2009-09-25,10,19.455,,nhd_13293262
ME,2009-09-25,11,18.671,,nhd_13293262
ME,2009-09-25,12,17.731,,nhd_13293262
ME,2009-09-25,13,16.481,,nhd_13293262
ME,2009-09-25,14,15.446,,nhd_13293262
ME,2009-09-25,15,14.634,,nhd_13293262
ME,2009-09-25,16,13.916,,nhd_13293262
ME,2009-09-25,17,13.369,,nhd_13293262
ME,2009-09-25,18,13.068,,nhd_13293262
ME,2009-09-25,19,12.681,,nhd_13293262
ME,2009-09-25,20,12.367,,nhd_13293262
ME,2009-09-26,0,20.674,,nhd_13293262
ME,2009-09-26,0.5,20.408,,nhd_13293262
ME,2009-09-26,1,20.317,,nhd_13293262
ME,2009-09-26,1.5,20.424,,nhd_13293262
ME,2009-09-26,2,20.458,,nhd_13293262
ME,2009-09-26,3,20.217,,nhd_13293262
ME,2009-09-26,4,19.878,,nhd_13293262
ME,2009-09-26,5,20.488,,nhd_13293262
ME,2009-09-26,6,20.405,,nhd_13293262
ME,2009-09-26,7,20.131,,nhd_13293262
ME,2009-09-26,8,20.221,,nhd_13293262
ME,2009-09-26,9,20.097,,nhd_13293262
ME,2009-09-26,10,20.015,,nhd_13293262
ME,2009-09-26,11,19.178,,nhd_13293262
ME,2009-09-26,12,18.381,,nhd_13293262
ME,2009-09-26,13,17.189,,nhd_13293262
ME,2009-09-26,14,15.382,,nhd_13293262
ME,2009-09-26,15,14.498,,nhd_13293262
ME,2009-09-26,16,13.706,,nhd_13293262
ME,2009-09-26,17,13.176,,nhd_13293262
ME,2009-09-26,18,12.933,,nhd_13293262
ME,2009-09-26,19,12.551,,nhd_13293262
ME,2009-09-26,20,12.272,,nhd_13293262
ME,2009-09-27,0,20.23,,nhd_13293262
ME,2009-09-27,0.5,20.117,,nhd_13293262
ME,2009-09-27,1,20.092,,nhd_13293262
ME,2009-09-27,1.5,20.237,,nhd_13293262
ME,2009-09-27,2,20.307,,nhd_13293262
ME,2009-09-27,3,20.142,,nhd_13293262
ME,2009-09-27,4,19.854,,nhd_13293262
ME,2009-09-27,5,20.474,,nhd_13293262
ME,2009-09-27,6,20.419,,nhd_13293262
ME,2009-09-27,7,20.153,,nhd_13293262
ME,2009-09-27,8,20.262,,nhd_13293262
ME,2009-09-27,9,20.189,,nhd_13293262
ME,2009-09-27,10,20.323,,nhd_13293262
ME,2009-09-27,11,19.742,,nhd_13293262
ME,2009-09-27,12,18.825,,nhd_13293262
ME,2009-09-27,13,17.235,,nhd_13293262
ME,2009-09-27,14,15.857,,nhd_13293262
ME,2009-09-27,15,14.418,,nhd_13293262
ME,2009-09-27,16,13.795,,nhd_13293262
ME,2009-09-27,17,13.321,,nhd_13293262
ME,2009-09-27,18,13.069,,nhd_13293262
ME,2009-09-27,19,12.696,,nhd_13293262
ME,2009-09-27,20,12.439,,nhd_13293262
ME,2009-09-28,0,19.278,,nhd_13293262
ME,2009-09-28,0.5,19.17,,nhd_13293262
ME,2009-09-28,1,19.163,,nhd_13293262
ME,2009-09-28,1.5,19.292,,nhd_13293262
ME,2009-09-28,2,19.367,,nhd_13293262
ME,2009-09-28,3,19.197,,nhd_13293262
ME,2009-09-28,4,18.955,,nhd_13293262
ME,2009-09-28,5,19.528,,nhd_13293262
ME,2009-09-28,6,19.481,,nhd_13293262
ME,2009-09-28,7,19.153,,nhd_13293262
ME,2009-09-28,8,19.338,,nhd_13293262
ME,2009-09-28,9,19.276,,nhd_13293262
ME,2009-09-28,10,19.479,,nhd_13293262
ME,2009-09-28,11,19.232,,nhd_13293262
ME,2009-09-28,12,19.331,,nhd_13293262
ME,2009-09-28,13,19.19,,nhd_13293262
ME,2009-09-28,14,19.282,,nhd_13293262
ME,2009-09-28,15,18.354,,nhd_13293262
ME,2009-09-28,16,17.744,,nhd_13293262
ME,2009-09-28,17,16.957,,nhd_13293262
ME,2009-09-28,18,15.189,,nhd_13293262
ME,2009-09-28,19,13.987,,nhd_13293262
ME,2009-09-28,20,12.867,,nhd_13293262
ME,2009-09-29,0,18.284,,nhd_13293262
ME,2009-09-29,0.5,18.169,,nhd_13293262
ME,2009-09-29,1,18.182,,nhd_13293262
ME,2009-09-29,1.5,18.293,,nhd_13293262
ME,2009-09-29,2,18.368,,nhd_13293262
ME,2009-09-29,3,18.194,,nhd_13293262
ME,2009-09-29,4,18.061,,nhd_13293262
ME,2009-09-29,5,18.519,,nhd_13293262
ME,2009-09-29,6,18.471,,nhd_13293262
ME,2009-09-29,7,18.336,,nhd_13293262
ME,2009-09-29,8,18.33,,nhd_13293262
ME,2009-09-29,9,18.292,,nhd_13293262
ME,2009-09-29,10,18.488,,nhd_13293262
ME,2009-09-29,11,18.255,,nhd_13293262
ME,2009-09-29,12,18.372,,nhd_13293262
ME,2009-09-29,13,18.247,,nhd_13293262
ME,2009-09-29,14,18.224,,nhd_13293262
ME,2009-09-29,15,17.202,,nhd_13293262
ME,2009-09-29,16,15.254,,nhd_13293262
ME,2009-09-29,17,13.65,,nhd_13293262
ME,2009-09-29,18,13.108,,nhd_13293262
ME,2009-09-29,19,12.665,,nhd_13293262
ME,2009-09-29,20,12.488,,nhd_13293262
ME,2009-09-30,0.5,17.785,,nhd_13293262
ME,2009-09-30,1.5,17.839,,nhd_13293262
ME,2009-10-01,0,17.314,,nhd_13293262
ME,2009-10-01,0.5,17.204,,nhd_13293262
ME,2009-10-01,1,17.207,,nhd_13293262
ME,2009-10-01,1.5,17.325,,nhd_13293262
ME,2009-10-01,2,17.409,,nhd_13293262
ME,2009-10-01,3,17.232,,nhd_13293262
ME,2009-10-01,4,17.059,,nhd_13293262
ME,2009-10-01,5,17.551,,nhd_13293262
ME,2009-10-01,6,17.502,,nhd_13293262
ME,2009-10-01,7,17.302,,nhd_13293262
ME,2009-10-01,8,17.371,,nhd_13293262
ME,2009-10-01,9,17.33,,nhd_13293262
ME,2009-10-01,10,17.492,,nhd_13293262
ME,2009-10-01,11,17.302,,nhd_13293262
ME,2009-10-01,12,17.408,,nhd_13293262
ME,2009-10-01,13,17.248,,nhd_13293262
ME,2009-10-01,14,16.847,,nhd_13293262
ME,2009-10-01,15,14.758,,nhd_13293262
ME,2009-10-01,16,13.642,,nhd_13293262
ME,2009-10-01,17,13.219,,nhd_13293262
ME,2009-10-01,18,13.17,,nhd_13293262
ME,2009-10-01,19,12.914,,nhd_13293262
ME,2009-10-01,20,12.68,,nhd_13293262
ME,2009-10-02,0,16.833,,nhd_13293262
ME,2009-10-02,0.5,16.719,,nhd_13293262
ME,2009-10-02,1,16.722,,nhd_13293262
ME,2009-10-02,1.5,16.844,,nhd_13293262
ME,2009-10-02,2,16.922,,nhd_13293262
ME,2009-10-02,3,16.745,,nhd_13293262
ME,2009-10-02,4,16.558,,nhd_13293262
ME,2009-10-02,5,17.065,,nhd_13293262
ME,2009-10-02,6,17.011,,nhd_13293262
ME,2009-10-02,7,16.803,,nhd_13293262
ME,2009-10-02,8,16.879,,nhd_13293262
ME,2009-10-02,9,16.837,,nhd_13293262
ME,2009-10-02,10,17.114,,nhd_13293262
ME,2009-10-02,11,16.813,,nhd_13293262
ME,2009-10-02,12,16.926,,nhd_13293262
ME,2009-10-02,13,16.809,,nhd_13293262
ME,2009-10-02,14,16.999,,nhd_13293262
ME,2009-10-02,15,16.292,,nhd_13293262
ME,2009-10-02,16,15.44,,nhd_13293262
ME,2009-10-02,17,14.169,,nhd_13293262
ME,2009-10-02,18,13.745,,nhd_13293262
ME,2009-10-02,19,13.374,,nhd_13293262
ME,2009-10-02,20,13.071,,nhd_13293262
ME,2009-10-03,0,16.479,,nhd_13293262
ME,2009-10-03,0.5,16.366,,nhd_13293262
ME,2009-10-03,1,16.377,,nhd_13293262
ME,2009-10-03,1.5,16.511,,nhd_13293262
ME,2009-10-03,2,16.56,,nhd_13293262
ME,2009-10-03,3,16.381,,nhd_13293262
ME,2009-10-03,4,16.243,,nhd_13293262
ME,2009-10-03,5,16.709,,nhd_13293262
ME,2009-10-03,6,16.648,,nhd_13293262
ME,2009-10-03,7,16.45,,nhd_13293262
ME,2009-10-03,8,16.531,,nhd_13293262
ME,2009-10-03,9,16.489,,nhd_13293262
ME,2009-10-03,10,16.74,,nhd_13293262
ME,2009-10-03,11,16.47,,nhd_13293262
ME,2009-10-03,12,16.585,,nhd_13293262
ME,2009-10-03,13,16.488,,nhd_13293262
ME,2009-10-03,14,16.717,,nhd_13293262
ME,2009-10-03,15,16.756,,nhd_13293262
ME,2009-10-03,16,16.477,,nhd_13293262
ME,2009-10-03,17,14.797,,nhd_13293262
ME,2009-10-03,18,13.761,,nhd_13293262
ME,2009-10-03,19,13.122,,nhd_13293262
ME,2009-10-03,20,12.69,,nhd_13293262
ME,2009-10-04,0,16.155,,nhd_13293262
ME,2009-10-04,0.5,16.044,,nhd_13293262
ME,2009-10-04,1,16.031,,nhd_13293262
ME,2009-10-04,1.5,16.173,,nhd_13293262
ME,2009-10-04,2,16.244,,nhd_13293262
ME,2009-10-04,3,16.069,,nhd_13293262
ME,2009-10-04,4,15.88,,nhd_13293262
ME,2009-10-04,5,16.387,,nhd_13293262
ME,2009-10-04,6,16.313,,nhd_13293262
ME,2009-10-04,7,16.128,,nhd_13293262
ME,2009-10-04,8,16.206,,nhd_13293262
ME,2009-10-04,9,16.162,,nhd_13293262
ME,2009-10-04,10,16.402,,nhd_13293262
ME,2009-10-04,11,16.146,,nhd_13293262
ME,2009-10-04,12,16.269,,nhd_13293262
ME,2009-10-04,13,16.167,,nhd_13293262
ME,2009-10-04,14,16.399,,nhd_13293262
ME,2009-10-04,15,16.439,,nhd_13293262
ME,2009-10-04,16,16.426,,nhd_13293262
ME,2009-10-04,17,16.33,,nhd_13293262
ME,2009-10-04,18,15.672,,nhd_13293262
ME,2009-10-04,19,13.005,,nhd_13293262
ME,2009-10-04,20,12.646,,nhd_13293262
ME,2009-10-05,0,16.141,,nhd_13293262
ME,2009-10-05,0.5,15.937,,nhd_13293262
ME,2009-10-05,1,15.901,,nhd_13293262
ME,2009-10-05,1.5,16.024,,nhd_13293262
ME,2009-10-05,2,16.084,,nhd_13293262
ME,2009-10-05,3,15.885,,nhd_13293262
ME,2009-10-05,4,15.685,,nhd_13293262
ME,2009-10-05,5,16.176,,nhd_13293262
ME,2009-10-05,6,16.067,,nhd_13293262
ME,2009-10-05,7,15.897,,nhd_13293262
ME,2009-10-05,8,15.967,,nhd_13293262
ME,2009-10-05,9,15.936,,nhd_13293262
ME,2009-10-05,10,16.157,,nhd_13293262
ME,2009-10-05,11,15.907,,nhd_13293262
ME,2009-10-05,12,16.013,,nhd_13293262
ME,2009-10-05,13,15.932,,nhd_13293262
ME,2009-10-05,14,16.163,,nhd_13293262
ME,2009-10-05,15,16.185,,nhd_13293262
ME,2009-10-05,16,16.028,,nhd_13293262
ME,2009-10-05,17,15.495,,nhd_13293262
ME,2009-10-05,18,13.39,,nhd_13293262
ME,2009-10-05,19,12.872,,nhd_13293262
ME,2009-10-05,20,12.568,,nhd_13293262
ME,2009-10-06,0,15.692,,nhd_13293262
ME,2009-10-06,0.5,15.588,,nhd_13293262
ME,2009-10-06,1,15.608,,nhd_13293262
ME,2009-10-06,1.5,15.722,,nhd_13293262
ME,2009-10-06,2,15.787,,nhd_13293262
ME,2009-10-06,3,15.612,,nhd_13293262
ME,2009-10-06,4,15.441,,nhd_13293262
ME,2009-10-06,5,15.924,,nhd_13293262
ME,2009-10-06,6,15.795,,nhd_13293262
ME,2009-10-06,7,15.666,,nhd_13293262
ME,2009-10-06,8,15.745,,nhd_13293262
ME,2009-10-06,9,15.703,,nhd_13293262
ME,2009-10-06,10,15.939,,nhd_13293262
ME,2009-10-06,11,15.685,,nhd_13293262
ME,2009-10-06,12,15.801,,nhd_13293262
ME,2009-10-06,13,15.702,,nhd_13293262
ME,2009-10-06,14,15.935,,nhd_13293262
ME,2009-10-06,15,15.94,,nhd_13293262
ME,2009-10-06,16,15.441,,nhd_13293262
ME,2009-10-06,17,14.55,,nhd_13293262
ME,2009-10-06,18,14.138,,nhd_13293262
ME,2009-10-06,19,13.686,,nhd_13293262
ME,2009-10-06,20,13.397,,nhd_13293262
ME,2009-10-07,0,15.249,,nhd_13293262
ME,2009-10-07,0.5,15.183,,nhd_13293262
ME,2009-10-07,1,15.186,,nhd_13293262
ME,2009-10-07,1.5,15.31,,nhd_13293262
ME,2009-10-07,2,15.381,,nhd_13293262
ME,2009-10-07,3,15.187,,nhd_13293262
ME,2009-10-07,4,14.994,,nhd_13293262
ME,2009-10-07,5,15.473,,nhd_13293262
ME,2009-10-07,6,15.463,,nhd_13293262
ME,2009-10-07,7,15.204,,nhd_13293262
ME,2009-10-07,8,15.266,,nhd_13293262
ME,2009-10-07,9,15.228,,nhd_13293262
ME,2009-10-07,10,15.459,,nhd_13293262
ME,2009-10-07,11,15.202,,nhd_13293262
ME,2009-10-07,12,15.319,,nhd_13293262
ME,2009-10-07,13,15.215,,nhd_13293262
ME,2009-10-07,14,15.447,,nhd_13293262
ME,2009-10-07,15,15.478,,nhd_13293262
ME,2009-10-07,16,15.456,,nhd_13293262
ME,2009-10-07,17,15.372,,nhd_13293262
ME,2009-10-07,18,15.438,,nhd_13293262
ME,2009-10-07,19,15.174,,nhd_13293262
ME,2009-10-07,20,14.945,,nhd_13293262
ME,2009-10-08,0,15.052,,nhd_13293262
